year,Place,Time,First.Name,Last.Name,Gender,Age,Lyon.Ridge,Red.Star.Ridge,Duncan.Canyon,Robinson.Flat,Miller's.Defeat,Dusty.Corners,Last.Chance,Devil's.Thumb,El.Dorado.Creek,Michigan.Bluff,Foresthill,Dardanelles.(Cal-1),Peachstone.(Cal-2),Rucky.Chucky,Green.Gate,Auburn.Lake.Trails,Brown's.Bar,Highway.49,No.Hands.Bridge,Robie.Point
1992,355,NA, Ruth,Anderson,F,62,NA,15240,NA,30240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,356,NA, Donald,Caldwell,M,48,NA,9540,NA,18360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,357,NA, Dana,Gard,M,47,NA,11160,NA,22140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,358,NA, Larry,Jacobson,M,50,NA,13020,NA,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,359,NA, Carl,Cull Jr,M,45,NA,12720,NA,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,360,NA, James,Pepin,M,43,NA,14160,NA,27300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,361,NA, Michael,Niemi,M,39,NA,14040,NA,28020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,362,NA, Randolph,Havre,M,38,NA,13200,NA,29100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,363,NA, John,Gunther,M,46,NA,14940,NA,29400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,364,NA, Donald,Matthias,M,56,NA,14160,NA,30300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,365,NA, Ron,Lowy,M,49,NA,13920,NA,30360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,366,NA, Joe,Franko,M,45,NA,14820,NA,30600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,367,NA, Greg,Taylor,M,45,NA,13980,NA,31080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,368,NA, Glenn,Jividen,M,59,NA,14820,NA,31320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,369,NA, Lionel,Ortega,M,70,NA,15780,NA,31860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,370,NA, Tony,Rossmann,M,51,NA,13440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,371,NA, Bob,Canata,M,61,NA,16020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,372,NA, Tim,Lepore,M,47,NA,17460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,373,NA, Bev,Nolan-Canata,F,57,NA,17580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,DQ,NA, David,Spaulding,M,38,NA,13140,NA,24360,NA,NA,35100,40020,NA,48180,54120,NA,NA,70500,NA,81600,NA,94200,NA,NA
1993,1,61714, Thomas,Johnson,M,34,NA,10500,NA,18540,NA,NA,25140,28440,NA,33720,37080,NA,NA,46620,NA,51780,NA,57060,NA,NA
1993,2,64572, Tim,Tweitmeyer,M,34,NA,10680,NA,18840,NA,NA,25260,29100,NA,34680,38400,NA,NA,48000,NA,53460,NA,59640,NA,NA
1993,3,68722, Ann,Trason,F,32,NA,10980,NA,19260,NA,NA,26160,29700,NA,35160,38940,NA,NA,49320,NA,55920,NA,63000,NA,NA
1993,4,70189, Dow,Mattingly,M,41,NA,10500,NA,19020,NA,NA,26100,30000,NA,36360,41340,NA,NA,52500,NA,58380,NA,64680,NA,NA
1993,5,70636, Joe,Schlereth,M,43,NA,10620,NA,19260,NA,NA,26640,30480,NA,36780,41400,NA,NA,52560,NA,58740,NA,65400,NA,NA
1993,6,71157, Ray,Scannell,M,43,NA,10980,NA,19620,NA,NA,26820,30480,NA,36240,40380,NA,NA,51480,NA,57780,NA,65220,NA,NA
1993,7,71277, Jim,Scott,M,33,NA,11160,NA,20520,NA,NA,28380,32340,NA,38580,43080,NA,NA,53640,NA,59400,NA,66180,NA,NA
1993,8,74771, Bruce,Linscott,M,35,NA,12060,NA,22020,NA,NA,30960,36300,NA,42840,47640,NA,NA,59160,NA,64920,NA,70560,NA,NA
1993,9,74818, Bernd,Leupold,M,51,NA,11280,NA,20280,NA,NA,28440,32400,NA,38760,43620,NA,NA,55620,NA,61500,NA,68580,NA,NA
1993,10,75045, Earl,Towner,M,43,NA,10860,NA,19800,NA,NA,27360,31620,NA,38100,43200,NA,NA,55200,NA,61980,NA,69180,NA,NA
1993,11,75176, Alfred,Bogenhuber,M,53,NA,11220,NA,20940,NA,NA,29100,33360,NA,40020,44400,NA,NA,56040,NA,62760,NA,69840,NA,NA
1993,12,75415, Ray,Deschenes,M,42,NA,11880,NA,21720,NA,NA,29880,33960,NA,40560,44880,NA,NA,56040,NA,63180,NA,70380,NA,NA
1993,13,75761, Kathy,D'Onofrio-Wood,F,28,NA,10860,NA,19320,NA,NA,26280,29880,NA,36000,41040,NA,NA,54660,NA,61980,NA,70380,NA,NA
1993,14,77688, Joseph,Braninburg,M,49,NA,11100,NA,20760,NA,NA,29400,33900,NA,41460,44640,NA,NA,58200,NA,64620,NA,71820,NA,NA
1993,15,78036, Stephen,Harris,M,39,NA,11940,NA,21480,NA,NA,29700,33780,NA,40380,45180,NA,NA,57360,NA,64800,NA,72060,NA,NA
1993,16,78846, Dale,Capewell,M,29,NA,11340,NA,20820,NA,NA,28860,32940,NA,39360,43620,NA,NA,57480,NA,64500,NA,72300,NA,NA
1993,17,79023, Don,Aycock,M,41,NA,11880,NA,22020,NA,NA,30900,35100,NA,42000,46560,NA,NA,57360,NA,64680,NA,72720,NA,NA
1993,18,79132, Bill,Finkbeiner,M,37,NA,10560,NA,19860,NA,NA,28620,33900,NA,43140,48180,NA,NA,60660,NA,67020,NA,73740,NA,NA
1993,19,79193, Fred,Shufflebarger,M,45,NA,10500,NA,18960,NA,NA,25980,29700,NA,35580,40740,NA,NA,53160,NA,60540,NA,68820,NA,NA
1993,20,80575, Eric,Ianacone,M,46,NA,12600,NA,23160,NA,NA,31680,36180,NA,43440,48300,NA,NA,61260,NA,67680,NA,74760,NA,NA
1993,21,80606, Andrew,Bauroth,M,31,NA,11640,NA,21240,NA,NA,28980,33300,NA,40560,45780,NA,NA,59580,NA,67080,NA,74700,NA,NA
1993,22,80631, Randy,Stillman,M,43,NA,11880,NA,22020,NA,NA,30300,34620,NA,41460,46260,NA,NA,59100,NA,66480,NA,74100,NA,NA
1993,23,80988, Terry,Nephew,M,41,NA,12120,NA,22080,NA,NA,30480,34620,NA,41640,46560,NA,NA,58740,NA,65940,NA,74400,NA,NA
1993,24,81171, David,Hannaford,M,42,NA,12360,NA,22320,NA,NA,30600,35100,NA,42240,47220,NA,NA,60060,NA,67200,NA,75120,NA,NA
1993,25,81171, Dane,Larsen,M,42,NA,11880,NA,21960,NA,NA,30660,35100,NA,42240,47100,NA,NA,59160,NA,66060,NA,74580,NA,NA
1993,26,81332, Larry,Goodman,M,36,NA,12300,NA,22320,NA,NA,30600,34800,NA,41640,46860,NA,NA,60120,NA,66900,NA,75240,NA,NA
1993,27,81479, Lynn,O'Malley,F,42,NA,12180,NA,22800,NA,NA,31560,36000,NA,43620,48360,NA,NA,61380,NA,68100,NA,75420,NA,NA
1993,28,81558, Scot,Mills,M,42,NA,11100,NA,20580,NA,NA,29040,33420,NA,40740,45780,NA,NA,59520,NA,66840,NA,75000,NA,NA
1993,29,82089, Bill,Hambrick,M,39,NA,12900,NA,23220,NA,NA,31860,36180,NA,43260,48180,NA,NA,60780,NA,68280,NA,75960,NA,NA
1993,30,82244, Marc,Susac,M,26,NA,12540,NA,22800,NA,NA,31500,35700,NA,43140,48180,NA,NA,60540,NA,68580,NA,75840,NA,NA
1993,31,82426, Helga,Backhaus,F,40,NA,12840,NA,22560,NA,NA,31020,35340,NA,42180,47100,NA,NA,61140,NA,68280,NA,75900,NA,NA
1993,32,83328, Tom,O'Connell,M,42,NA,12180,NA,22680,NA,NA,31500,36000,NA,43440,48300,NA,NA,61440,NA,69360,NA,76980,NA,NA
1993,33,83512, William,Rose,M,37,NA,11160,NA,21540,NA,NA,30240,34680,NA,41640,46680,NA,NA,60120,NA,67800,NA,77100,NA,NA
1993,34,83651, Harold,Carling,M,59,NA,12480,NA,22800,NA,NA,31440,36120,NA,43680,48720,NA,NA,62040,NA,69600,NA,77340,NA,NA
1993,35,83796, Chrissy,Duryea,F,32,NA,13020,NA,23700,NA,NA,32700,37020,NA,44220,48960,NA,NA,61980,NA,69660,NA,77340,NA,NA
1993,36,84109, John,Lahoud,M,38,NA,10860,NA,20820,NA,NA,29640,33960,NA,41220,46440,NA,NA,59220,NA,67680,NA,76560,NA,NA
1993,37,84134, Donna,Perkins,F,34,NA,12600,NA,23280,NA,NA,32700,37200,NA,44640,49920,NA,NA,62460,NA,70200,NA,77880,NA,NA
1993,38,84226, Ian,Maddieson,M,50,NA,13860,NA,23940,NA,NA,33120,37560,NA,44940,50220,NA,NA,63780,NA,71700,NA,78900,NA,NA
1993,39,84340, Raul,Flores,M,37,NA,10680,NA,19980,NA,NA,27540,31920,NA,39360,44820,NA,NA,58560,NA,67140,NA,76740,NA,NA
1993,40,84396, Tatsuya,Muramatsu,M,37,NA,11700,NA,21900,NA,NA,30960,35280,NA,43380,49560,NA,NA,61920,NA,70080,NA,77820,NA,NA
1993,41,84445, Scott,Modzelewski,M,30,NA,11100,NA,20340,NA,NA,28080,32340,NA,39420,44820,NA,NA,59280,NA,67980,NA,77220,NA,NA
1993,42,84464, Daniel,Martin,M,45,NA,12600,NA,22680,NA,NA,31320,36180,NA,43800,49200,NA,NA,62640,NA,70140,NA,78060,NA,NA
1993,43,84567, Michael,Martin,M,45,NA,12180,NA,22020,NA,NA,30960,35340,NA,42480,47760,NA,NA,61380,NA,69540,NA,78360,NA,NA
1993,44,84889, Michael,Danese,M,33,NA,12180,NA,22380,NA,NA,31020,35280,NA,42180,47100,NA,NA,59700,NA,67920,NA,77340,NA,NA
1993,45,85052, William,Davis,M,47,NA,10680,NA,20160,NA,NA,28980,33180,NA,40200,45360,NA,NA,58380,NA,68040,NA,77520,NA,NA
1993,46,85378, John,Amies,M,51,NA,11220,NA,21480,NA,NA,30780,35940,NA,43860,50160,NA,NA,65580,NA,72540,NA,80160,NA,NA
1993,47,85493, Tom,Sloan,M,45,NA,11400,NA,21600,NA,NA,30660,35340,NA,43560,49200,NA,NA,64080,NA,71520,NA,79080,NA,NA
1993,48,85534, Stewart,Dutfield,M,38,NA,11940,NA,22020,NA,NA,30960,35820,NA,43260,48300,NA,NA,62040,NA,70200,NA,78480,NA,NA
1993,49,85537, Edward,Frisch,M,53,NA,11700,NA,21900,NA,NA,30360,35400,NA,42720,47880,NA,NA,63000,NA,70800,NA,79260,NA,NA
1993,50,85641, Diane,Ridgway,F,44,NA,13020,NA,23700,NA,NA,32280,36900,NA,44040,48720,NA,NA,62940,NA,70740,NA,79320,NA,NA
1993,51,85701, Richard,Gates,M,35,NA,12300,NA,22800,NA,NA,31440,36180,NA,43860,49260,NA,NA,63120,NA,70680,NA,79200,NA,NA
1993,52,85785, Russell,Bravard,M,36,NA,13920,NA,25560,NA,NA,35040,39600,NA,47220,52500,NA,NA,65280,NA,72540,NA,79500,NA,NA
1993,53,85998, Thomas,Green,M,42,NA,12720,NA,22800,NA,NA,32040,36600,NA,43860,48840,NA,NA,62700,NA,71100,NA,79620,NA,NA
1993,54,86037, David,Hudson,M,45,NA,12060,NA,22200,NA,NA,30840,36060,NA,44580,49740,NA,NA,63540,NA,71700,NA,79740,NA,NA
1993,55,86145, Mo,Bartley,F,38,NA,12600,NA,23160,NA,NA,32040,36600,NA,44100,49440,NA,NA,64980,NA,72360,NA,80460,NA,NA
1993,56,86176, Steve,Christian,M,42,NA,12300,NA,23340,NA,NA,32760,37620,NA,45840,51840,NA,NA,67020,NA,73920,NA,81180,NA,NA
1993,57,87611, David,Kim,M,50,NA,12300,NA,22620,NA,NA,31860,36900,NA,44940,NA,NA,NA,63840,NA,71520,NA,80400,NA,NA
1993,58,87718, Hans-Dieter,Rebstock,M,54,NA,11400,NA,21180,NA,NA,29640,34440,NA,42600,49020,NA,NA,63540,NA,71820,NA,80940,NA,NA
1993,59,88135, Jamshid,Khajavi,M,40,NA,13080,NA,24540,NA,NA,34680,39840,NA,47520,52740,NA,NA,66720,NA,75060,NA,82260,NA,NA
1993,60,88411, Chuck,Honeycutt,M,45,NA,12660,NA,23760,NA,NA,32760,37860,NA,46440,52380,NA,NA,66240,NA,74280,NA,82260,NA,NA
1993,61,89154, Eric,Benson,M,32,NA,13020,NA,24360,NA,NA,33540,38460,NA,47100,53100,NA,NA,68100,NA,75360,NA,82680,NA,NA
1993,62,89783, Donald,Winkley,M,55,NA,15120,NA,25740,NA,NA,34020,39120,NA,47220,52320,NA,NA,66240,NA,73740,NA,82740,NA,NA
1993,63,89861, Murray,Carpenter,M,41,NA,13620,NA,24780,NA,NA,34020,39360,NA,47460,52920,NA,NA,65520,NA,74040,NA,83040,NA,NA
1993,64,89889, Shelley,Dunlap,F,43,NA,11400,NA,21720,NA,NA,31800,36720,NA,45360,50700,NA,NA,64980,NA,73080,NA,83640,NA,NA
1993,65,90611, Theresa,Daus-Weber,F,38,NA,12300,NA,22800,NA,NA,32100,37320,NA,45300,51060,NA,NA,66000,NA,74100,NA,84120,NA,NA
1993,66,90657, Paul,Carr,M,36,NA,13440,NA,24900,NA,NA,34800,40620,NA,49860,55920,NA,NA,70680,NA,77460,NA,84120,NA,NA
1993,67,90939, Denise,Ellestad,F,32,NA,13440,NA,25020,NA,NA,33780,38700,NA,46260,50940,NA,NA,66240,NA,74580,NA,84420,NA,NA
1993,68,91133, Kirk,Boisseree,M,35,NA,13920,NA,25560,NA,NA,35460,40440,NA,48540,54120,NA,NA,69060,NA,77160,NA,85200,NA,NA
1993,69,91209, Ric,Hatch,M,38,NA,11760,NA,21300,NA,NA,29880,34500,NA,42420,48420,NA,NA,64320,NA,72540,NA,82680,NA,NA
1993,70,91457, Jim,Magill,M,46,NA,12660,NA,23100,NA,NA,31860,36780,NA,44640,49920,NA,NA,64080,NA,73080,NA,81720,NA,NA
1993,71,91751, Vincent,Bourret,M,29,NA,12060,NA,22800,NA,NA,31260,37260,NA,45420,51480,NA,NA,66000,NA,74580,NA,83340,NA,NA
1993,72,91934, Lou,Martin,M,40,NA,12300,NA,22020,NA,NA,30960,35340,NA,42720,48900,NA,NA,65940,NA,76500,NA,86760,NA,NA
1993,73,92281, Rob,Volkenand,M,62,NA,12420,NA,22980,NA,NA,31980,37140,NA,45540,51120,NA,NA,66540,NA,75180,NA,84900,NA,NA
1993,74,92672, Kelly,Heath,M,32,NA,12300,NA,22680,NA,NA,31620,36540,NA,44640,50160,NA,NA,66660,NA,74040,NA,83040,NA,NA
1993,75,92696, Jeff,Hagen,M,46,NA,13140,NA,24720,NA,NA,34560,40260,NA,49440,54900,NA,NA,70980,NA,79200,NA,87420,NA,NA
1993,76,92754, John,Stewart,M,47,NA,12900,NA,23820,NA,NA,33000,37680,NA,45420,50760,NA,NA,66120,NA,75840,NA,85680,NA,NA
1993,77,92838, Donald,Hunt,M,42,NA,12180,NA,22800,NA,NA,32040,36420,NA,44580,50040,NA,NA,65340,NA,73920,NA,85560,NA,NA
1993,78,93070, Danny,Westergaard,M,34,NA,11400,NA,21360,NA,NA,30960,35760,NA,44520,50820,NA,NA,67500,NA,76140,NA,85800,NA,NA
1993,79,93188, Bob,Stavig,M,44,NA,12180,NA,22680,NA,NA,31380,35820,NA,43980,51840,NA,NA,66420,NA,75960,NA,85560,NA,NA
1993,80,93714, Vince,Pedroia,M,46,NA,12360,NA,22800,NA,NA,32340,37260,NA,44940,50520,NA,NA,65040,NA,72480,NA,85140,NA,NA
1993,81,93863, Edward,Stark Jr.,M,46,NA,12720,NA,22980,NA,NA,31680,36060,NA,44340,55440,NA,NA,71340,NA,79620,NA,88560,NA,NA
1993,82,94321, Chuck,Frame,M,50,NA,13080,NA,24900,NA,NA,34620,39480,NA,47340,51840,NA,NA,69900,NA,78420,NA,87780,NA,NA
1993,83,94464, Brick,Robbins,M,33,NA,12480,NA,22800,NA,NA,32040,37020,NA,44760,49920,NA,NA,63780,NA,73320,NA,83760,NA,NA
1993,84,94725, Ken,Ashby,M,40,NA,15780,NA,27660,NA,NA,36900,42000,NA,49140,54240,NA,NA,68760,NA,77880,NA,88860,NA,NA
1993,85,94972, Peter,Gagarin,M,48,NA,13500,NA,23940,NA,NA,32880,37560,NA,45060,50520,NA,NA,65220,NA,76320,NA,88980,NA,NA
1993,86,95479, John,Holmes,M,50,NA,13020,NA,24720,NA,NA,34320,39660,NA,49260,55140,NA,NA,71880,NA,80820,NA,89280,NA,NA
1993,87,95637, Herb,Tanimoto,M,45,NA,14040,NA,25980,NA,NA,36720,42000,NA,49920,55740,NA,NA,72660,NA,81360,NA,90240,NA,NA
1993,88,95723, Dave,Tanner,M,43,NA,13620,NA,26100,NA,NA,36600,42000,NA,50100,55680,NA,NA,72360,NA,81060,NA,90060,NA,NA
1993,89,95751, Bill,Wise,M,36,NA,13020,NA,23820,NA,NA,32640,37860,NA,46920,52080,NA,NA,67920,NA,76560,NA,87600,NA,NA
1993,90,95783, Deborah,Hannaford,F,41,NA,14880,NA,26340,NA,NA,36360,42000,NA,50040,55260,NA,NA,72000,NA,80040,NA,89040,NA,NA
1993,91,95926, Max,Welker,M,50,NA,13800,NA,26100,NA,NA,36720,42960,NA,53220,59400,NA,NA,74880,NA,82740,NA,90660,NA,NA
1993,92,96055, Hollis,Lenderking,M,43,NA,14700,NA,25920,NA,NA,34860,40080,NA,48060,53400,NA,NA,72000,NA,81120,NA,90300,NA,NA
1993,93,96586, Karl,Jensen,M,43,NA,13620,NA,25560,NA,NA,35220,40740,NA,49560,54900,NA,NA,72000,NA,81180,NA,90180,NA,NA
1993,94,96888, Daniel,Fowkes,M,31,NA,13080,NA,23520,NA,NA,32400,36960,NA,44340,50280,NA,NA,64440,NA,72900,NA,86580,NA,NA
1993,95,96893, Tim,Seminoff,M,34,NA,12600,NA,22800,NA,NA,32040,37500,NA,47100,54300,NA,NA,72000,NA,81660,NA,91080,NA,NA
1993,96,96963, Ray,Piva,M,66,NA,12660,NA,23520,NA,NA,33120,38640,NA,47340,52980,NA,NA,70380,NA,79860,NA,90120,NA,NA
1993,97,97030, Kellie,Sheehan,F,40,NA,14880,NA,26640,NA,NA,37080,42360,NA,50400,56520,NA,NA,72000,NA,81000,NA,90300,NA,NA
1993,98,97049, Sandy,Whyte,F,44,NA,14940,NA,27000,NA,NA,38700,43500,NA,52500,NA,NA,NA,73620,NA,82140,NA,91020,NA,NA
1993,99,97569, Ross,Meyer,M,42,NA,13680,NA,25080,NA,NA,34500,39300,NA,47460,52440,NA,NA,70080,NA,79920,NA,90000,NA,NA
1993,100,97588, Jerry,Wittenauer,M,34,NA,10980,NA,20640,NA,NA,28860,34560,NA,42540,48300,NA,NA,64680,NA,75480,NA,87720,NA,NA
1993,101,97609, Suzanne,Roat,F,30,NA,13980,NA,25560,NA,NA,34980,39900,NA,48480,54600,NA,NA,70680,NA,80760,NA,90540,NA,NA
1993,102,97709, Stan,Wingate,M,33,NA,13860,NA,25020,NA,NA,34800,40020,NA,48600,53820,NA,NA,71880,NA,80940,NA,90960,NA,NA
1993,103,98076, Sherry,Johns,F,38,NA,12660,NA,23460,NA,NA,32700,37200,NA,44940,51000,NA,NA,71040,NA,79860,NA,90300,NA,NA
1993,104,98125, Kathy,Welch,F,40,NA,14640,NA,26940,NA,NA,36780,41760,NA,49860,55440,NA,NA,72000,NA,81840,NA,91320,NA,NA
1993,105,98419, Joseph,Pope,M,53,NA,14640,NA,26100,NA,NA,37080,43260,NA,52380,58620,NA,NA,77220,NA,85860,NA,92880,NA,NA
1993,106,98641, Wolfgang,Polak,M,43,NA,12720,NA,23940,NA,NA,34020,39480,NA,48300,55260,NA,NA,72360,NA,82680,NA,92520,NA,NA
1993,107,98775, Frederick,Liebes,M,47,NA,14880,NA,26100,NA,NA,36420,42120,NA,51000,56520,NA,NA,72660,NA,82080,NA,91500,NA,NA
1993,108,98858, Frank,Shuman-Monti,M,34,NA,12900,NA,24360,NA,NA,33660,39480,NA,46620,51600,NA,NA,68340,NA,78540,NA,90120,NA,NA
1993,109,98905, Keith,Hileman,M,44,NA,10800,NA,20220,NA,NA,28620,34260,NA,45360,52500,NA,NA,73680,NA,85020,NA,93480,NA,NA
1993,110,98983, Gary,Ritchie,M,52,NA,14640,NA,26340,NA,NA,36720,42420,NA,52500,57900,NA,NA,74160,NA,82860,NA,91680,NA,NA
1993,111,99145, Martin,Hillyer,M,55,NA,13440,NA,25560,NA,NA,35220,40560,NA,49200,55020,NA,NA,71820,NA,81780,NA,91860,NA,NA
1993,112,99336, Joe,Livak,M,52,NA,12840,NA,23760,NA,NA,33300,38160,NA,45720,50880,NA,NA,65760,NA,74880,NA,89880,NA,NA
1993,113,99603, Kent,Ross,M,40,NA,13440,NA,24360,NA,NA,33660,38580,NA,47340,52980,NA,NA,72000,NA,84240,NA,92880,NA,NA
1993,114,99829, David,Cepoi,M,28,NA,12480,NA,22620,NA,NA,31620,36720,NA,45060,50760,NA,NA,73980,NA,84420,NA,93720,NA,NA
1993,115,100071, David,Gray,M,39,NA,13440,NA,25080,NA,NA,34860,39960,NA,48300,54120,NA,NA,75180,NA,86040,NA,94380,NA,NA
1993,116,100227, John,Leighton,M,48,NA,13020,NA,24900,NA,NA,34980,40980,NA,49860,55740,NA,NA,73500,NA,82560,NA,93060,NA,NA
1993,117,100396, Michael Lee,Palmer,M,39,NA,13080,NA,25560,NA,NA,36240,41940,NA,50880,56580,NA,NA,74400,NA,84240,NA,93540,NA,NA
1993,118,100440, Robert,Tuller Jr.,M,29,NA,13440,NA,26520,NA,NA,40380,46320,NA,56040,62880,NA,NA,79980,NA,89640,NA,95520,NA,NA
1993,119,100593, Dennis,Richardson,M,33,NA,12420,NA,23460,NA,NA,32760,37560,NA,45660,51480,NA,NA,67200,NA,77760,NA,89220,NA,NA
1993,120,101145, Hal,Winton,M,61,NA,13200,NA,25560,NA,NA,35700,41040,NA,49560,56220,NA,NA,73560,NA,85200,NA,94440,NA,NA
1993,121,101186, Nick,Bassett,M,48,NA,12180,NA,22800,NA,NA,33660,39060,NA,48000,54360,NA,NA,74520,NA,85080,NA,93960,NA,NA
1993,122,101452, Laura Lynn,Knebel,F,35,NA,14640,NA,26640,NA,NA,37680,42780,NA,50880,56460,NA,NA,74640,NA,84780,NA,94560,NA,NA
1993,123,101576, Cindie,Grunt,F,43,NA,14280,NA,26460,NA,NA,36600,42180,NA,52260,57720,NA,NA,76200,NA,86520,NA,95040,NA,NA
1993,124,101620, Michael,Suter,M,45,NA,13980,NA,26100,NA,NA,36480,42060,NA,50820,57360,NA,NA,76380,NA,85500,NA,93960,NA,NA
1993,125,101734, Joel,Dahl,M,35,NA,15300,NA,26760,NA,NA,37140,42540,NA,51360,57900,NA,NA,75900,NA,86340,NA,94800,NA,NA
1993,126,101763, Robert,DeVelice,M,39,NA,10740,NA,21180,NA,NA,31020,37080,NA,49800,60360,NA,NA,78600,NA,88080,NA,95640,NA,NA
1993,127,101763, Martin,Miller,M,41,NA,15300,NA,27660,NA,NA,38220,44220,NA,54360,60360,NA,NA,78600,NA,88080,NA,95640,NA,NA
1993,128,101905, R. Craig,Coppola,M,31,NA,13020,NA,24060,NA,NA,34800,39480,NA,46620,52620,NA,NA,70680,NA,83340,NA,92820,NA,NA
1993,129,101982, Harry,Sloan,M,44,NA,13800,NA,25080,NA,NA,34320,39480,NA,47340,52980,NA,NA,71040,NA,81060,NA,92160,NA,NA
1993,130,101989, Robert,Barker,M,48,NA,14640,NA,25560,NA,NA,34020,38700,NA,46260,51900,NA,NA,70860,NA,82680,NA,93180,NA,NA
1993,131,102037, James,Thatcher,M,44,NA,15360,NA,28620,NA,NA,39420,45180,NA,54840,60900,NA,NA,77820,NA,87720,NA,95640,NA,NA
1993,132,102068, Nico,Solomos,M,54,NA,11400,NA,22140,NA,NA,33120,39600,NA,49920,56700,NA,NA,76200,NA,85860,NA,95040,NA,NA
1993,133,102221, Dennis,Clute,M,40,NA,14520,NA,26100,NA,NA,36240,41820,NA,50280,56820,NA,NA,75300,NA,84960,NA,95100,NA,NA
1993,134,102378, Jan,Levet,F,42,NA,14700,NA,26340,NA,NA,36360,41760,NA,50340,56340,NA,NA,75900,NA,86100,NA,94500,NA,NA
1993,135,102574, Andrew,McKenzie-Hicks,M,35,NA,12180,NA,22680,NA,NA,31440,36960,NA,47820,60000,NA,NA,81660,NA,89400,NA,97380,NA,NA
1993,136,102596, Jim,Stevenson,M,46,NA,15720,NA,28080,NA,NA,39480,45120,NA,54300,61080,NA,NA,79440,NA,88080,NA,95820,NA,NA
1993,137,102677, Rhonda,Provost,F,44,NA,14760,NA,26940,NA,NA,37560,43020,NA,51660,NA,NA,NA,76680,NA,86880,NA,95760,NA,NA
1993,138,102914, Tony,Grappo,M,42,NA,12540,NA,22800,NA,NA,33240,38580,NA,47820,53100,NA,NA,73620,NA,85740,NA,96060,NA,NA
1993,139,102923, Shirley,Church,F,52,NA,15240,NA,28260,NA,NA,39240,45480,NA,54420,NA,NA,NA,79620,NA,88020,NA,96480,NA,NA
1993,140,103061, Ephraim,Romesberg,M,62,NA,14640,NA,26940,NA,NA,37260,42660,NA,51480,57780,NA,NA,77040,NA,86580,NA,95880,NA,NA
1993,141,103147, Steven,McRae,M,41,NA,14280,NA,25800,NA,NA,36360,41640,NA,50160,56880,NA,NA,77580,NA,86820,NA,95940,NA,NA
1993,142,103150, Milo,Lewis,M,40,NA,14640,NA,26640,NA,NA,37980,43140,NA,51060,56700,NA,NA,77160,NA,87420,NA,96420,NA,NA
1993,143,103222, Charles,Raper,M,56,NA,15120,NA,27240,NA,NA,38100,43860,NA,53400,60180,NA,NA,78900,NA,88380,NA,96540,NA,NA
1993,144,103234, Joan,Mork,F,39,NA,14760,NA,27000,NA,NA,36840,41760,NA,49920,55860,NA,NA,73140,NA,83160,NA,94200,NA,NA
1993,145,103241, Tim,Potter,M,39,NA,16080,NA,29100,NA,NA,41100,46260,NA,54720,61080,NA,NA,78420,NA,87840,NA,96180,NA,NA
1993,146,103347, Eb,Engelmann,M,51,NA,13380,NA,24600,NA,NA,34560,40380,NA,50400,57300,NA,NA,77040,NA,86580,NA,96060,NA,NA
1993,147,103410, Ron,Nicholl,M,50,NA,13800,NA,25560,NA,NA,37080,42900,NA,52860,61680,NA,NA,78900,NA,88020,NA,96420,NA,NA
1993,148,103485, Bill,Close,M,33,NA,14520,NA,26640,NA,NA,36720,42120,NA,51480,57900,NA,NA,76140,NA,85920,NA,95520,NA,NA
1993,149,103500, Dennis,Scott,M,45,NA,13440,NA,25560,NA,NA,36960,43260,NA,53880,60660,NA,NA,80640,NA,90540,NA,97620,NA,NA
